make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Mercedes-Benz A 180,19890.0,Compact,Used,Yes,164305.0,Manual,Diesel,Dealer,1461.0,6.0,99.5,Front,2,1395.0,No,Part/Full Leather,1.0,unefficient,5.0,80.0,3.7,Standard,Standard,Safety Premium Package
Mercedes-Benz A 180,30990.0,Compact,Used,Yes,40000.0,Automatic,Diesel,Dealer,1461.0,7.0,99.5,Front,1,1445.0,No,Part/Full Leather,1.0,unefficient,1.0,85.0,3.9,Standard,Standard,Safety Premium Package
Mercedes-Benz A 180,21750.0,Sedan,Used,Yes,93000.0,Automatic,Diesel,Dealer,1461.0,7.0,101.0,Front,11,1425.0,No,Part/Full Leather,1.0,unefficient,5.0,80.0,3.9,Standard,Plus,Safety Premium Package
Mercedes-Benz A 180,16500.0,Sedan,Used,No,132673.0,Automatic,Diesel,Dealer,1461.0,7.0,101.0,Front,10,1425.0,Yes,Part/Full Leather,1.0,unefficient,6.0,80.0,3.9,Premium,Standard,Safety Premium Package
Mercedes-Benz A 180,32950.0,Sedan,Used,Yes,20124.0,Automatic,Benzine,Dealer,1332.0,7.0,128.0,Front,7,1380.0,Yes,Part/Full Leather,1.0,unefficient,2.0,100.0,5.3,Standard,Plus,Safety Premium Package
Mercedes-Benz A 180,27990.0,Sedan,Used,No,66000.0,Automatic,Diesel,Dealer,1461.0,6.0,101.0,Front,9,1460.0,Yes,Part/Full Leather,1.0,unefficient,2.0,85.0,3.8,Premium,Plus,Safety Premium Package
Mercedes-Benz A 180,29990.0,Sedan,Used,Yes,38727.0,Automatic,Diesel,Dealer,1461.0,7.0,100.0,Front,10,1425.0,Yes,Part/Full Leather,1.0,unefficient,3.0,85.0,3.8,Standard,Plus,Safety Premium Package
Mercedes-Benz A 180,25990.0,Sedan,Used,Yes,42968.0,Automatic,Diesel,Dealer,1461.0,7.0,121.0,Front,1,1425.0,Yes,Part/Full Leather,1.0,unefficient,3.0,85.0,3.8,Standard,Plus,Safety Premium Package
Mercedes-Benz A 180,15480.0,Sedan,Used,No,125830.0,Manual,Benzine,Dealer,1595.0,6.0,130.0,Front,12,1370.0,Yes,Part/Full Leather,2.0,unefficient,8.0,90.0,5.5,Premium,Standard,Safety Premium Package
Opel Corsa,4980.0,Compact,Used,Yes,127000.0,Manual,Diesel,Dealer,1248.0,5.0,94.0,Front,3,1237.0,No,Cloth,2.0,unefficient,5.0,55.0,3.8,Standard,Standard,Safety Standard Package
Opel Astra,9999.0,Compact,Used,Yes,200000.0,Manual,Benzine,Dealer,1998.0,6.0,138.5,Front,2,1360.0,No,Cloth,1.0,unefficient,14.0,177.0,9.2,Standard,Standard,Safety Premium Package
Opel Corsa,5980.0,Compact,Used,Yes,132000.0,Manual,Diesel,Dealer,1248.0,5.0,94.0,Front,3,1237.0,No,Cloth,1.0,unefficient,6.0,55.0,3.8,Standard,Standard,Safety Standard Package
Opel Corsa,5480.0,Compact,Used,No,143078.0,Manual,Benzine,Dealer,1229.0,5.0,130.0,Front,3,1055.0,Yes,Cloth,1.0,unefficient,8.0,51.0,5.5,Standard,Standard,Safety Premium Package
Opel Corsa,15749.0,Compact,Used,Yes,75700.0,Manual,Benzine,Dealer,1598.0,6.0,177.0,Front,10,1293.0,Yes,Part/Full Leather,1.0,unefficient,6.0,152.0,7.5,Standard,Plus,Safety Premium Package
Opel Corsa,15900.0,Compact,Pre-registered,Yes,1.0,Manual,Benzine,Dealer,1199.0,6.0,106.5,Front,3,1165.0,No,Part/Full Leather,1.0,efficient,0.0,74.0,0.0,Standard,Standard,Safety Standard Package
Opel Astra,5000.0,Compact,Used,Yes,214000.0,Manual,Diesel,Dealer,1686.0,6.0,88.0,Front,1,1373.0,No,Cloth,3.0,unefficient,12.0,81.0,4.7,Standard,Standard,Safety Premium Plus Package
Opel Corsa,5290.0,Compact,Used,No,110452.0,Manual,Benzine,Dealer,1398.0,5.0,135.0,Front,6,1055.0,Yes,Cloth,2.0,efficient,11.0,64.0,5.7,Standard,Standard,Safety Premium Package
Opel Astra,13400.0,Compact,Used,Yes,49817.0,Manual,Diesel,Dealer,1598.0,6.0,88.0,Front,1,1350.0,No,Cloth,1.0,unefficient,6.0,100.0,3.9,Standard,Standard,Safety Premium Plus Package
Opel Astra,31500.0,Compact,Pre-registered,Yes,1.0,Automatic,Benzine,Dealer,1598.0,8.0,138.5,Front,1,1350.0,No,Cloth,1.0,efficient,0.0,132.0,0.0,Premium,Standard,Safety Standard Package
Opel Corsa,3900.0,Compact,Used,Yes,406000.0,Manual,Diesel,Dealer,1248.0,5.0,94.0,Front,3,1100.0,No,Cloth,2.0,unefficient,10.0,55.0,4.2,Standard,Standard,Safety Standard Package
Opel Corsa,11470.0,Compact,Used,Yes,72090.0,Automatic,Benzine,Dealer,1398.0,6.0,135.0,Front,5,1163.0,Yes,Cloth,1.0,unefficient,6.0,66.0,5.9,Premium,Plus,Safety Premium Package
Opel Corsa,11300.0,Compact,Used,Yes,93657.0,Automatic,Benzine,Dealer,1398.0,5.0,112.0,Front,1,1063.0,No,Cloth,2.0,unefficient,4.0,66.0,4.8,Standard,Standard,Safety Premium Package
Opel Corsa,5600.0,Compact,Used,No,151000.0,Manual,Diesel,Dealer,1248.0,5.0,112.0,Front,3,1235.0,Yes,Cloth,1.0,efficient,10.0,55.0,4.2,Standard,Standard,Safety Premium Package
Opel Corsa,8990.0,Compact,Used,Yes,87550.0,Manual,Benzine,Dealer,999.0,6.0,112.0,Front,9,1163.0,Yes,Cloth,1.0,efficient,7.0,85.0,4.9,Premium,Standard,Safety Premium Package
Opel Astra,14900.0,Compact,Used,Yes,113000.0,Manual,Diesel,Dealer,1598.0,6.0,88.0,Front,1,1350.0,No,Cloth,2.0,efficient,4.0,100.0,3.9,Standard,Standard,Safety Premium Plus Package
Opel Corsa,10459.0,Compact,Used,No,20400.0,Manual,Benzine,Dealer,1398.0,5.0,126.0,Front,7,1234.0,Yes,Cloth,2.0,unefficient,3.0,66.0,5.5,Standard,Standard,Safety Premium Package
Opel Corsa,17690.0,Compact,Used,No,51950.0,Manual,Benzine,Dealer,1598.0,6.0,178.0,Front,6,1293.0,No,Part/Full Leather,2.0,unefficient,6.0,152.0,7.5,Premium,Plus,Safety Premium Package
Opel Adam,9990.0,Compact,Used,Yes,72200.0,Manual,Benzine,Dealer,1364.0,6.0,0.0,Front,9,1178.0,Yes,Part/Full Leather,1.0,unefficient,7.0,110.0,5.9,Premium,Standard,Safety Premium Package
Opel Adam,7890.0,Compact,Used,No,102252.0,Manual,Benzine,Dealer,1398.0,5.0,126.0,Front,4,1120.0,Yes,Part/Full Leather,3.0,unefficient,9.0,64.0,5.3,Standard,Standard,Safety Premium Package
Opel Corsa,14889.0,Compact,Used,Yes,60500.0,Manual,Benzine,Dealer,1598.0,6.0,178.0,Front,9,1293.0,Yes,Cloth,1.0,unefficient,5.0,152.0,7.5,Premium,Standard,Safety Premium Package
Opel Corsa,9990.0,Compact,Used,Yes,61508.0,Manual,Benzine,Dealer,1398.0,5.0,106.5,Front,3,1163.0,No,Cloth,1.0,unefficient,5.0,66.0,5.1,Standard,Standard,Safety Standard Package
Opel Adam,11849.0,Compact,Used,No,34500.0,Manual,Benzine,Dealer,1398.0,5.0,128.0,Front,5,1135.0,No,Cloth,2.0,unefficient,4.0,74.0,5.2,Standard,Standard,Safety Premium Package
Opel Corsa,7500.0,Compact,Used,Yes,129900.0,Manual,Benzine,Dealer,1398.0,5.0,123.0,Front,9,1055.0,Yes,Cloth,1.0,unefficient,7.0,66.0,5.2,Premium,Standard,Safety Premium Package
Opel Adam,14990.0,Compact,Used,No,27000.0,Manual,Benzine,Dealer,1364.0,5.0,139.0,Front,5,1135.0,Yes,Part/Full Leather,2.0,unefficient,6.0,110.0,5.9,Standard,Standard,Safety Premium Package
Opel Corsa,16450.0,Compact,Demonstration,No,8900.0,Manual,Benzine,Dealer,1199.0,5.0,96.0,Front,12,1055.0,Yes,Part/Full Leather,1.0,efficient,2.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Adam,16380.0,Compact,Used,Yes,35980.0,Manual,Benzine,Dealer,1364.0,6.0,0.0,Front,10,1135.0,Yes,Part/Full Leather,2.0,unefficient,3.0,110.0,0.0,Premium,Plus,Safety Premium Package
Opel Astra,14490.0,Compact,Used,Yes,92000.0,Manual,Diesel,Dealer,1598.0,6.0,88.0,Front,1,1760.0,No,Cloth,2.0,efficient,4.0,118.0,4.1,Standard,Standard,Safety Premium Plus Package
Opel Corsa,2900.0,Compact,Used,No,252230.0,Manual,Diesel,Dealer,1248.0,5.0,94.0,Front,3,1265.0,No,Part/Full Leather,5.0,efficient,15.0,55.0,4.6,Standard,Standard,Safety Standard Package
Opel Adam,11450.0,Compact,Used,Yes,63296.0,Manual,Benzine,Dealer,999.0,6.0,116.0,Front,7,1156.0,Yes,Part/Full Leather,1.0,unefficient,5.0,85.0,4.9,Premium,Standard,Safety Premium Package
Opel Corsa,11890.0,Compact,Used,Yes,70000.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,5,1055.0,Yes,Cloth,1.0,unefficient,4.0,66.0,0.0,Standard,Standard,Safety Premium Package
Opel Corsa,9600.0,Compact,Used,Yes,66848.0,Manual,Benzine,Dealer,1400.0,5.0,106.5,Front,3,1055.0,No,Cloth,2.0,unefficient,3.0,66.0,5.1,Standard,Plus,Safety Premium Package
Opel Adam,14990.0,Compact,Used,No,54163.0,Manual,Benzine,Dealer,1364.0,5.0,139.0,Front,6,1135.0,Yes,Cloth,1.0,unefficient,5.0,110.0,5.9,Standard,Standard,Safety Premium Package
Opel Corsa,15790.0,Compact,Used,Yes,29904.0,Manual,Benzine,Dealer,1364.0,6.0,136.0,Front,5,1199.0,Yes,Cloth,2.0,unefficient,4.0,110.0,5.9,Premium,Plus,Safety Premium Package
Opel Corsa,15250.0,Compact,Used,No,21358.0,Manual,Benzine,Dealer,1199.0,5.0,96.0,Front,6,1055.0,Yes,Cloth,2.0,unefficient,3.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Adam,10980.0,Compact,Used,No,73000.0,Manual,Benzine,Dealer,999.0,5.0,116.0,Front,7,1135.0,Yes,Part/Full Leather,2.0,efficient,4.0,85.0,4.9,Standard,Standard,Safety Premium Package
Opel Adam,13980.0,Compact,Used,Yes,62500.0,Manual,Benzine,Dealer,999.0,6.0,0.0,Front,5,1135.0,Yes,Cloth,3.0,unefficient,3.0,85.0,0.0,Premium,Plus,Safety Premium Package
Opel Adam,12580.0,Compact,Used,Yes,40594.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,9,1135.0,Yes,Cloth,2.0,unefficient,3.0,74.0,0.0,Premium,Plus,Safety Premium Package
Opel Corsa,11980.0,Compact,Used,Yes,40200.0,Manual,Benzine,Dealer,1364.0,6.0,122.0,Front,9,1214.0,Yes,Cloth,1.0,unefficient,4.0,74.0,5.5,Premium,Standard,Safety Premium Package
Opel Corsa,7690.0,Compact,Used,Yes,84619.0,Manual,Benzine,Dealer,1229.0,5.0,129.0,Front,1,1020.0,No,Cloth,1.0,unefficient,7.0,63.0,5.0,Standard,Standard,Safety Premium Package
Opel Corsa,8479.0,Compact,Used,Yes,83054.0,Manual,Benzine,Dealer,1398.0,5.0,126.0,Front,4,1156.0,Yes,Cloth,2.0,unefficient,3.0,66.0,5.6,Standard,Plus,Safety Premium Package
Opel Adam,16900.0,Compact,Used,Yes,50450.0,Manual,Benzine,Dealer,1364.0,6.0,118.0,Front,7,1135.0,No,Part/Full Leather,1.0,unefficient,5.0,110.0,5.2,Standard,Standard,Safety Premium Plus Package
Opel Corsa,15900.0,Compact,Used,No,49551.0,Manual,Benzine,Dealer,1364.0,5.0,0.0,Front,7,1055.0,Yes,Cloth,2.0,unefficient,3.0,110.0,6.1,Premium,Standard,Safety Premium Package
Opel Corsa,14900.0,Compact,Used,Yes,19000.0,Manual,Benzine,Dealer,1199.0,5.0,106.5,Front,3,1055.0,No,Cloth,2.0,unefficient,3.0,55.0,0.0,Standard,Standard,Safety Standard Package
Opel Astra,8990.0,Compact,Used,Yes,88000.0,Automatic,Benzine,Dealer,1598.0,5.0,138.5,Front,1,1240.0,No,Cloth,1.0,unefficient,14.0,85.0,6.6,Standard,Standard,Safety Standard Package
Opel Corsa,13490.0,Compact,Used,No,47200.0,Manual,Benzine,Dealer,1364.0,6.0,136.0,Front,7,1055.0,Yes,Cloth,2.0,unefficient,4.0,110.0,6.1,Premium,Standard,Safety Premium Package
Opel Astra,3900.0,Compact,Used,Yes,178520.0,Manual,Diesel,Dealer,1686.0,5.0,88.0,Front,1,1380.0,No,Cloth,5.0,unefficient,15.0,73.0,5.0,Standard,Standard,Safety Standard Package
Opel Astra,9995.0,Compact,Used,Yes,135000.0,Manual,Diesel,Dealer,1598.0,6.0,88.0,Front,1,1350.0,No,Cloth,1.0,efficient,7.0,81.0,3.7,Standard,Standard,Safety Premium Plus Package
Opel Corsa,12490.0,Compact,Used,Yes,17700.0,Manual,Benzine,Dealer,1364.0,6.0,125.0,Front,9,1214.0,Yes,Cloth,2.0,unefficient,3.0,74.0,5.5,Premium,Plus,Safety Premium Package
Opel Corsa,15900.0,Compact,Used,Yes,20000.0,Manual,Benzine,Dealer,1199.0,5.0,106.5,Front,3,1055.0,No,Cloth,2.0,unefficient,3.0,55.0,0.0,Standard,Standard,Safety Standard Package
Opel Corsa,13450.0,Compact,Used,No,43001.0,Manual,Benzine,Dealer,1364.0,5.0,140.0,Front,6,1055.0,Yes,Cloth,1.0,unefficient,7.0,110.0,5.9,Standard,Standard,Safety Premium Package
Opel Astra,8690.0,Compact,Used,Yes,74849.0,Manual,Benzine,Dealer,1398.0,5.0,129.0,Front,1,1273.0,No,Cloth,3.0,efficient,9.0,74.0,5.5,Standard,Standard,Safety Premium Package
Opel Adam,11990.0,Compact,Used,Yes,60565.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,8,1135.0,Yes,Part/Full Leather,1.0,unefficient,3.0,74.0,0.0,Premium,Standard,Safety Premium Package
Opel Adam,13980.0,Compact,Used,Yes,40869.0,Manual,Benzine,Dealer,1364.0,6.0,139.0,Front,7,1178.0,Yes,Part/Full Leather,4.0,unefficient,6.0,110.0,5.9,Standard,Standard,Safety Premium Package
Opel Adam,12350.0,Compact,Used,Yes,26200.0,Manual,Benzine,Dealer,1398.0,5.0,131.0,Front,7,1135.0,Yes,Cloth,1.0,unefficient,4.0,64.0,5.7,Standard,Standard,Safety Premium Package
Opel Corsa,5850.0,Compact,Used,Yes,103000.0,Manual,Benzine,Dealer,1229.0,5.0,130.0,Front,7,1120.0,No,Cloth,1.0,unefficient,8.0,51.0,5.5,Premium,Standard,Safety Premium Package
Opel Adam,12390.0,Compact,Used,Yes,67420.0,Manual,Benzine,Dealer,999.0,6.0,116.0,Front,4,1156.0,Yes,Cloth,2.0,unefficient,5.0,85.0,4.9,Standard,Standard,Safety Premium Package
Opel Corsa,15990.0,Compact,Used,Yes,18700.0,Manual,Diesel,Dealer,1499.0,6.0,94.0,Front,3,1165.0,No,Cloth,1.0,efficient,1.0,75.0,3.2,Standard,Plus,Safety Premium Package
Opel Corsa,18479.0,Compact,Employee's car,Yes,480.0,Manual,Benzine,Dealer,1199.0,6.0,98.0,Front,3,1165.0,Yes,Cloth,1.0,efficient,1.0,74.0,4.3,Standard,Plus,Safety Premium Package
Opel Corsa,9888.0,Compact,Used,Yes,61200.0,Manual,Benzine,Dealer,1398.0,5.0,129.0,Front,5,1163.0,Yes,Part/Full Leather,3.0,unefficient,12.0,74.0,5.5,Standard,Standard,Safety Premium Package
Opel Adam,17890.0,Compact,Used,Yes,22532.0,Manual,Benzine,Dealer,1364.0,6.0,144.0,Front,11,1178.0,Yes,Part/Full Leather,1.0,unefficient,3.0,110.0,6.4,Premium,Plus,Safety Premium Package
Opel Astra,14900.0,Compact,Used,Yes,40000.0,Manual,Benzine,Dealer,1399.0,6.0,138.5,Front,1,1278.0,No,Cloth,2.0,efficient,5.0,92.0,5.1,Standard,Standard,Safety Premium Plus Package
Opel Corsa,16490.0,Compact,Used,Yes,34800.0,Manual,Benzine,Dealer,0.0,6.0,0.0,Front,10,1055.0,Yes,Cloth,1.0,unefficient,3.0,110.0,0.0,Premium,Plus,Safety Premium Package
Opel Astra,13500.0,Compact,Used,Yes,52291.0,Manual,Diesel,Dealer,1598.0,6.0,88.0,Front,1,1350.0,No,Cloth,2.0,efficient,5.0,81.0,3.7,Standard,Standard,Safety Premium Plus Package
Opel Corsa,11450.0,Compact,Used,Yes,40000.0,Automatic,Benzine,Dealer,1398.0,6.0,135.0,Front,2,1163.0,Yes,Cloth,1.0,unefficient,5.0,66.0,5.9,Premium,Standard,Safety Premium Package
Opel Corsa,9990.0,Compact,Used,Yes,61508.0,Manual,Benzine,Dealer,1398.0,5.0,106.5,Front,3,1163.0,No,Cloth,1.0,unefficient,5.0,66.0,5.1,Standard,Standard,Safety Standard Package
Opel Adam,7790.0,Compact,Used,Yes,119494.0,Manual,Benzine,Dealer,1398.0,5.0,129.0,Front,3,1135.0,Yes,Part/Full Leather,1.0,unefficient,8.0,74.0,5.5,Standard,Standard,Safety Premium Package
Opel Astra,17000.0,Compact,Used,No,9000.0,Manual,Benzine,Dealer,1199.0,6.0,138.5,Front,1,1205.0,No,Cloth,1.0,efficient,1.0,96.0,0.0,Premium,Standard,Safety Premium Plus Package
Opel Adam,12208.0,Compact,Used,Yes,12633.0,Manual,Benzine,Dealer,1398.0,5.0,118.0,Front,1,1120.0,No,Part/Full Leather,1.0,unefficient,4.0,64.0,5.1,Standard,Standard,Safety Premium Plus Package
Opel Corsa,10840.0,Compact,Used,Yes,63680.0,Manual,Benzine,Dealer,1398.0,5.0,118.0,Front,4,1141.0,Yes,Cloth,2.0,unefficient,5.0,66.0,5.1,Premium,Standard,Safety Premium Package
Opel Adam,14845.0,Compact,Used,Yes,34661.0,Manual,Benzine,Dealer,1364.0,6.0,138.0,Front,3,1163.0,Yes,Cloth,1.0,unefficient,5.0,110.0,5.9,Premium,Standard,Safety Premium Package
Opel Corsa,16900.0,Compact,Used,No,39703.0,Automatic,Benzine,Dealer,1199.0,1.0,96.0,Front,9,1055.0,Yes,Cloth,1.0,efficient,1.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Corsa,15999.0,Compact,Pre-registered,Yes,2.0,Manual,Benzine,Dealer,1199.0,5.0,106.5,Front,3,1055.0,No,Cloth,1.0,efficient,0.0,55.0,0.0,Standard,Standard,Safety Standard Package
Opel Corsa,12900.0,Compact,Used,No,20123.0,Manual,Benzine,Dealer,1364.0,5.0,119.0,Front,5,1055.0,Yes,Cloth,2.0,unefficient,5.0,74.0,5.1,Premium,Standard,Safety Premium Package
Opel Corsa,15900.0,Compact,Used,No,36370.0,Manual,Benzine,Dealer,1364.0,5.0,0.0,Front,6,1055.0,Yes,Cloth,1.0,unefficient,3.0,110.0,6.1,Premium,Standard,Safety Premium Package
Opel Corsa,16990.0,Compact,Used,Yes,17559.0,Manual,Benzine,Dealer,1364.0,6.0,139.0,Front,11,1317.0,Yes,Cloth,1.0,unefficient,3.0,110.0,6.1,Premium,Plus,Safety Premium Package
Opel Corsa,18490.0,Compact,Used,No,45400.0,Automatic,Benzine,Dealer,1199.0,1.0,96.0,Front,6,1055.0,Yes,Cloth,1.0,efficient,1.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Corsa,17990.0,Compact,Used,Yes,28921.0,Manual,Benzine,Dealer,1364.0,6.0,0.0,Front,10,1214.0,No,Part/Full Leather,1.0,unefficient,3.0,110.0,6.1,Premium,Plus,Safety Premium Package
Opel Corsa,10200.0,Compact,Used,Yes,58294.0,Manual,Benzine,Dealer,999.0,6.0,107.0,Front,3,1099.0,No,Cloth,2.0,unefficient,5.0,66.0,4.6,Standard,Standard,Safety Premium Package
Opel Corsa,17450.0,Compact,Used,No,13150.0,Manual,Diesel,Dealer,1499.0,5.0,94.0,Front,7,1055.0,Yes,Cloth,1.0,efficient,2.0,75.0,3.6,Premium,Plus,Safety Premium Package
Opel Corsa,22490.0,Compact,Demonstration,Yes,4999.0,Automatic,Benzine,Dealer,1199.0,8.0,96.0,Front,8,1165.0,Yes,Cloth,1.0,efficient,0.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Adam,9500.0,Compact,Used,No,87700.0,Manual,Benzine,Dealer,1398.0,5.0,130.0,Front,8,1120.0,Yes,Part/Full Leather,2.0,unefficient,6.0,74.0,5.5,Premium,Standard,Safety Premium Package
Opel Corsa,14900.0,Compact,Used,No,36508.0,Manual,Benzine,Dealer,1364.0,5.0,150.0,Front,8,1055.0,Yes,Cloth,1.0,unefficient,4.0,110.0,6.3,Standard,Standard,Safety Premium Package
Opel Adam,14350.0,Compact,Used,No,49434.0,Manual,Benzine,Dealer,1364.0,5.0,144.0,Front,8,1135.0,Yes,Part/Full Leather,1.0,unefficient,4.0,110.0,6.4,Premium,Standard,Safety Premium Package
Opel Corsa,13900.0,Compact,Used,No,73284.0,Manual,Benzine,Dealer,1364.0,5.0,0.0,Front,5,1055.0,Yes,Cloth,2.0,unefficient,6.0,110.0,5.8,Premium,Standard,Safety Premium Package
Opel Corsa,8500.0,Compact,Used,No,28452.0,Manual,Benzine,Dealer,1398.0,5.0,135.0,Front,1,1163.0,No,Part/Full Leather,2.0,unefficient,8.0,64.0,5.7,Premium,Standard,Safety Premium Package
Opel Corsa,8700.0,Compact,Used,No,24350.0,Manual,Benzine,Dealer,1229.0,5.0,130.0,Front,10,1055.0,Yes,Cloth,2.0,unefficient,8.0,51.0,5.5,Premium,Standard,Safety Premium Package
Opel Adam,12890.0,Compact,Used,No,63078.0,Manual,Benzine,Dealer,1364.0,5.0,140.0,Front,5,1135.0,Yes,Part/Full Leather,2.0,unefficient,6.0,110.0,5.9,Premium,Standard,Safety Premium Package
Opel Adam,13480.0,Compact,Used,Yes,26100.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,10,1135.0,Yes,Part/Full Leather,2.0,unefficient,3.0,74.0,0.0,Premium,Plus,Safety Premium Package
Opel Corsa,15380.0,Compact,Used,Yes,36040.0,Manual,Benzine,Dealer,1364.0,6.0,136.0,Front,10,1214.0,Yes,Cloth,3.0,unefficient,4.0,110.0,6.1,Premium,Plus,Safety Premium Package
Opel Adam,12190.0,Compact,Used,Yes,9524.0,Manual,Benzine,Dealer,1229.0,5.0,126.0,Front,7,1086.0,Yes,Cloth,1.0,unefficient,4.0,51.0,5.3,Premium,Standard,Safety Premium Package
Opel Corsa,34990.0,Compact,Used,No,3191.0,Automatic,Benzine,Dealer,1199.0,1.0,106.5,Front,7,1055.0,Yes,Part/Full Leather,1.0,efficient,1.0,100.0,5.1,Premium,Plus,Safety Premium Package
Opel Corsa,8549.0,Compact,Used,No,97000.0,Manual,Benzine,Dealer,1199.0,5.0,134.0,Front,4,1055.0,No,Cloth,1.0,unefficient,8.0,74.0,5.1,Standard,Standard,Safety Premium Package
Opel Corsa,11990.0,Compact,Used,Yes,37500.0,Manual,Benzine,Dealer,1364.0,6.0,125.0,Front,7,1237.0,Yes,Cloth,2.0,unefficient,3.0,74.0,5.4,Premium,Standard,Safety Premium Package
Opel Corsa,8790.0,Compact,Used,Yes,127047.0,Manual,Benzine,Dealer,1398.0,5.0,126.0,Front,1,1156.0,No,Cloth,2.0,unefficient,3.0,66.0,5.5,Premium,Standard,Safety Premium Package
Opel Corsa,8990.0,Compact,Used,No,49910.0,Manual,Diesel,Dealer,1248.0,5.0,87.0,Front,3,1055.0,No,Cloth,1.0,unefficient,8.0,70.0,3.3,Standard,Standard,Safety Premium Package
Opel Astra,14900.0,Compact,Used,Yes,39000.0,Manual,Benzine,Dealer,1199.0,6.0,138.5,Front,1,1205.0,No,Cloth,1.0,efficient,2.0,81.0,4.3,Standard,Standard,Safety Premium Package
Opel Adam,13990.0,Compact,Used,Yes,20337.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,6,1135.0,Yes,Cloth,2.0,unefficient,3.0,74.0,0.0,Premium,Plus,Safety Premium Package
Opel Corsa,19950.0,Compact,Used,No,22800.0,Automatic,Benzine,Dealer,1199.0,8.0,96.0,Front,15,1055.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,4.2,Premium,Plus,Safety Premium Package
Opel Adam,9900.0,Compact,Used,Yes,80000.0,Manual,Benzine,Dealer,1398.0,5.0,118.0,Front,1,1120.0,No,Cloth,1.0,unefficient,8.0,64.0,5.1,Standard,Standard,Safety Premium Plus Package
Opel Corsa,12350.0,Compact,Used,Yes,31647.0,Manual,Benzine,Dealer,1398.0,5.0,128.0,Front,4,1156.0,Yes,Cloth,2.0,unefficient,3.0,66.0,5.5,Premium,Standard,Safety Premium Package
Opel Astra,14100.0,Compact,Used,Yes,54372.0,Manual,Benzine,Dealer,999.0,5.0,104.0,Front,4,1163.0,No,Part/Full Leather,1.0,efficient,4.0,77.0,4.4,Standard,Plus,Safety Premium Package
Opel Corsa,11980.0,Compact,Used,Yes,23000.0,Manual,Benzine,Dealer,1398.0,5.0,128.0,Front,8,1156.0,Yes,Cloth,2.0,unefficient,3.0,66.0,5.6,Premium,Standard,Safety Premium Package
Opel Corsa,19890.0,Compact,Used,No,8500.0,Manual,Benzine,Dealer,1199.0,5.0,106.5,Front,9,1055.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,5.1,Premium,Plus,Safety Premium Package
Opel Corsa,15980.0,Compact,Employee's car,Yes,10320.0,Manual,Benzine,Dealer,1199.0,6.0,98.0,Front,8,1165.0,Yes,Cloth,1.0,efficient,1.0,74.0,4.3,Premium,Plus,Safety Premium Package
Opel Adam,14490.0,Compact,Used,Yes,12522.0,Manual,Benzine,Dealer,1398.0,5.0,0.0,Front,8,1135.0,Yes,Cloth,2.0,unefficient,3.0,74.0,0.0,Premium,Plus,Safety Premium Package
Opel Corsa,16695.0,Compact,Pre-registered,Yes,50.0,Manual,Benzine,Dealer,1199.0,6.0,101.0,Front,1,1165.0,Yes,Cloth,1.0,efficient,1.0,74.0,4.5,Standard,Plus,Safety Premium Package
Opel Corsa,13950.0,Compact,Used,Yes,17836.0,Manual,Benzine,Dealer,1199.0,5.0,93.0,Front,1,1055.0,Yes,Cloth,2.0,efficient,2.0,55.0,4.1,Standard,Standard,Safety Premium Package
Opel Corsa,13900.0,Compact,Used,No,67066.0,Manual,Benzine,Dealer,999.0,5.0,0.0,Front,7,1055.0,Yes,Part/Full Leather,1.0,unefficient,7.0,85.0,4.8,Premium,Standard,Safety Premium Package
Opel Corsa,13790.0,Compact,Used,Yes,23818.0,Manual,Benzine,Dealer,1199.0,5.0,93.0,Front,2,1055.0,Yes,Cloth,2.0,efficient,2.0,55.0,4.1,Standard,Standard,Safety Premium Package
Opel Adam,14900.0,Compact,Used,No,39181.0,Automatic,Benzine,Dealer,1398.0,5.0,0.0,Front,7,1135.0,Yes,Part/Full Leather,1.0,unefficient,4.0,64.0,5.7,Premium,Standard,Safety Premium Package
Opel Corsa,9600.0,Compact,Used,Yes,66848.0,Manual,Benzine,Dealer,1400.0,5.0,106.5,Front,3,1055.0,No,Cloth,2.0,unefficient,3.0,66.0,5.1,Standard,Plus,Safety Premium Package
Opel Corsa,9600.0,Compact,Used,Yes,66848.0,Manual,Benzine,Dealer,1400.0,5.0,106.5,Front,3,1055.0,No,Cloth,2.0,unefficient,3.0,66.0,5.1,Standard,Plus,Safety Premium Package
